name,online_order,book_table,rate,votes,approx_cost(for two people),listed_in(type),city,year
Restaurant_1454,Yes,No,4.7,3361,1911,Quick Bites,Hyderabad,2018
Restaurant_1455,Yes,No,2.8,2923,1425,Casual Dining,Pune,2022
Restaurant_1456,No,Yes,2.7,1199,208,Casual Dining,Hyderabad,2023
Restaurant_1457,Yes,Yes,3.4,2350,797,Buffet,Delhi,2021
Restaurant_1458,No,No,2.8,3590,4318,Casual Dining,Delhi,2023
Restaurant_1459,No,Yes,4.2,1613,1808,Casual Dining,Kolkata,2020
Restaurant_1460,Yes,No,3.9,3307,3231,Fine Dining,Chennai,2022
Restaurant_1461,Yes,No,4.6,607,3867,Quick Bites,Chennai,2022
Restaurant_1462,Yes,Yes,2.2,654,2446,Fine Dining,Bangalore,2022
Restaurant_1463,Yes,Yes,4.7,4553,3826,Casual Dining,Delhi,2020
Restaurant_1464,No,Yes,2.9,2912,4271,Buffet,Pune,2020
Restaurant_1465,Yes,Yes,3.5,773,3022,Fine Dining,Kolkata,2023
Restaurant_1466,Yes,No,3.3,4840,291,Fine Dining,Kolkata,2019
Restaurant_1467,No,Yes,4.3,1652,1050,Café,Hyderabad,2023
Restaurant_1468,Yes,Yes,3.3,2307,1307,Casual Dining,Chennai,2021
Restaurant_1469,Yes,No,4.8,4706,499,Buffet,Delhi,2018
Restaurant_1470,Yes,No,4.7,2182,2543,Fine Dining,Bangalore,2022
Restaurant_1471,Yes,No,4.6,2170,1677,Fine Dining,Delhi,2019
Restaurant_1472,No,No,2.2,3759,1282,Buffet,Hyderabad,2018
Restaurant_1473,No,Yes,4.6,2932,3156,Casual Dining,Mumbai,2019
Restaurant_1474,Yes,Yes,4.3,589,3118,Café,Delhi,2025
Restaurant_1475,Yes,No,2.3,3814,1565,Fine Dining,Hyderabad,2025
Restaurant_1476,No,No,2.3,4888,3000,Café,Mumbai,2024
Restaurant_1477,Yes,Yes,2.3,2378,3736,Quick Bites,Mumbai,2025
Restaurant_1478,Yes,Yes,2.0,3942,4151,Casual Dining,Bangalore,2023
Restaurant_1479,Yes,Yes,3.6,4637,2309,Quick Bites,Pune,2025
Restaurant_1480,Yes,Yes,4.9,3370,975,Quick Bites,Chennai,2020
Restaurant_1481,Yes,Yes,3.3,4717,1652,Quick Bites,Delhi,2022
Restaurant_1482,Yes,No,3.6,1110,1881,Casual Dining,Mumbai,2023
Restaurant_1483,Yes,No,4.9,1680,2503,Casual Dining,Delhi,2018
Restaurant_1484,Yes,No,2.8,2230,2051,Buffet,Pune,2024
Restaurant_1485,Yes,No,4.6,4980,2097,Café,Chennai,2024
Restaurant_1486,No,Yes,3.6,226,3618,Café,Pune,2024
Restaurant_1487,No,No,3.7,385,3797,Buffet,Chennai,2018
Restaurant_1488,No,Yes,3.0,1619,1527,Buffet,Kolkata,2018
Restaurant_1489,Yes,Yes,3.7,4116,814,Quick Bites,Chennai,2018
Restaurant_1490,Yes,Yes,2.2,3849,444,Buffet,Bangalore,2018
Restaurant_1491,No,Yes,4.3,2949,956,Fine Dining,Pune,2024
Restaurant_1492,Yes,Yes,2.9,4072,1023,Café,Mumbai,2024
Restaurant_1493,No,Yes,4.7,1623,3027,Buffet,Kolkata,2019
Restaurant_1494,Yes,Yes,3.1,3689,4007,Fine Dining,Bangalore,2023
Restaurant_1495,No,No,2.4,4923,2979,Fine Dining,Delhi,2022
Restaurant_1496,No,Yes,4.1,1306,2046,Fine Dining,Pune,2025
Restaurant_1497,No,No,2.5,4006,1440,Fine Dining,Hyderabad,2025
Restaurant_1498,Yes,No,4.3,4796,4811,Quick Bites,Hyderabad,2020
Restaurant_1499,No,Yes,4.9,1165,673,Fine Dining,Mumbai,2024
Restaurant_1500,Yes,Yes,4.3,4889,4331,Quick Bites,Chennai,2020
Restaurant_1501,Yes,No,2.1,2376,3449,Quick Bites,Mumbai,2023
Restaurant_1502,Yes,No,3.8,2901,1992,Fine Dining,Hyderabad,2023
Restaurant_1503,Yes,No,4.1,1982,1934,Café,Delhi,2020
Restaurant_1504,Yes,No,4.5,794,4142,Fine Dining,Kolkata,2024
Restaurant_1505,Yes,Yes,2.2,4502,1144,Fine Dining,Kolkata,2020
Restaurant_1506,Yes,Yes,3.4,1091,1711,Fine Dining,Pune,2025
Restaurant_1507,No,Yes,3.6,2043,4281,Café,Kolkata,2019
Restaurant_1508,No,No,2.5,1624,4726,Casual Dining,Pune,2025
Restaurant_1509,No,Yes,3.0,4565,1058,Casual Dining,Pune,2021
Restaurant_1510,Yes,No,3.3,2426,3760,Quick Bites,Pune,2024
Restaurant_1511,Yes,Yes,4.5,4651,429,Quick Bites,Hyderabad,2024
Restaurant_1512,Yes,No,4.8,3663,2617,Café,Hyderabad,2022
Restaurant_1513,Yes,Yes,3.9,506,377,Buffet,Chennai,2018
Restaurant_1514,No,Yes,3.2,514,4128,Casual Dining,Bangalore,2021
Restaurant_1515,Yes,No,2.8,3396,2815,Quick Bites,Pune,2023
Restaurant_1516,No,No,4.9,2218,1813,Casual Dining,Pune,2024
Restaurant_1517,Yes,No,4.9,4823,3040,Café,Bangalore,2020
Restaurant_1518,No,No,4.8,3226,3147,Café,Mumbai,2021
Restaurant_1519,Yes,No,4.4,3676,1974,Buffet,Pune,2022
Restaurant_1520,No,Yes,3.0,1418,4071,Buffet,Chennai,2023
Restaurant_1521,Yes,No,4.5,4374,281,Café,Kolkata,2018
Restaurant_1522,No,Yes,3.2,4087,1045,Quick Bites,Kolkata,2018
Restaurant_1523,Yes,Yes,3.0,1487,3009,Casual Dining,Delhi,2022
Restaurant_1524,No,Yes,4.2,4970,1416,Fine Dining,Delhi,2022
Restaurant_1525,No,Yes,2.2,2407,4913,Buffet,Kolkata,2020
Restaurant_1526,Yes,Yes,2.1,119,3460,Fine Dining,Kolkata,2024
Restaurant_1527,No,No,3.3,3564,3345,Quick Bites,Hyderabad,2018
Restaurant_1528,Yes,No,3.3,659,2463,Buffet,Chennai,2023
Restaurant_1529,Yes,Yes,4.7,1509,2537,Fine Dining,Bangalore,2021
Restaurant_1530,Yes,Yes,2.4,605,644,Quick Bites,Delhi,2023
Restaurant_1531,No,No,2.4,988,1122,Casual Dining,Hyderabad,2019
Restaurant_1532,No,No,2.4,740,4488,Quick Bites,Hyderabad,2019
Restaurant_1533,Yes,Yes,2.1,66,4584,Buffet,Bangalore,2022
Restaurant_1534,Yes,No,2.2,2253,2830,Café,Hyderabad,2020
Restaurant_1535,No,No,4.0,1711,1367,Casual Dining,Chennai,2019
Restaurant_1536,No,No,3.3,1296,4163,Fine Dining,Kolkata,2018
Restaurant_1537,No,Yes,4.3,121,3641,Buffet,Pune,2023
Restaurant_1538,Yes,No,5.0,4816,3712,Café,Bangalore,2023
Restaurant_1539,Yes,Yes,4.0,1211,1095,Quick Bites,Kolkata,2022
Restaurant_1540,Yes,Yes,2.2,957,3922,Café,Kolkata,2024
Restaurant_1541,Yes,Yes,2.3,4131,2260,Buffet,Mumbai,2024
Restaurant_1542,Yes,Yes,4.6,767,3234,Buffet,Bangalore,2021
Restaurant_1543,No,Yes,3.6,3398,2587,Café,Hyderabad,2022
Restaurant_1544,Yes,No,4.5,1851,2097,Quick Bites,Pune,2025
Restaurant_1545,No,Yes,4.6,3545,1999,Café,Bangalore,2021
Restaurant_1546,No,Yes,4.8,2303,4607,Buffet,Hyderabad,2025
Restaurant_1547,Yes,Yes,4.8,1114,2980,Buffet,Kolkata,2024
Restaurant_1548,No,No,3.7,671,1327,Fine Dining,Pune,2022
Restaurant_1549,Yes,No,3.0,918,538,Fine Dining,Hyderabad,2025
Restaurant_1550,No,No,4.9,4627,4654,Casual Dining,Chennai,2022
Restaurant_1551,Yes,No,3.6,1866,1372,Buffet,Hyderabad,2022
Restaurant_1552,Yes,No,2.2,2321,3008,Fine Dining,Mumbai,2024
Restaurant_1553,No,No,3.9,799,3229,Café,Kolkata,2021
Restaurant_1554,Yes,No,3.8,181,2289,Quick Bites,Hyderabad,2021
Restaurant_1555,No,Yes,4.7,4370,4497,Café,Delhi,2022
Restaurant_1556,Yes,Yes,4.0,1996,3217,Quick Bites,Delhi,2019
Restaurant_1557,Yes,No,3.0,1895,4759,Fine Dining,Mumbai,2020
Restaurant_1558,Yes,Yes,4.9,485,648,Casual Dining,Chennai,2024
Restaurant_1559,No,Yes,4.4,1059,993,Café,Kolkata,2020
Restaurant_1560,No,No,3.9,4139,636,Café,Bangalore,2020
Restaurant_1561,Yes,Yes,2.9,2321,4826,Café,Mumbai,2021
Restaurant_1562,No,Yes,3.1,1171,4860,Quick Bites,Chennai,2021
Restaurant_1563,Yes,No,4.0,825,1820,Fine Dining,Bangalore,2019
Restaurant_1564,No,Yes,2.2,3776,3701,Café,Delhi,2020
Restaurant_1565,No,No,2.8,2932,3119,Café,Delhi,2020
Restaurant_1566,Yes,No,4.1,763,4508,Casual Dining,Bangalore,2022
Restaurant_1567,Yes,Yes,3.4,4671,1148,Casual Dining,Mumbai,2021
Restaurant_1568,Yes,Yes,3.2,471,4144,Fine Dining,Delhi,2020
Restaurant_1569,Yes,Yes,2.5,3249,1327,Fine Dining,Kolkata,2023
Restaurant_1570,Yes,No,3.3,2712,391,Buffet,Pune,2019
Restaurant_1571,No,No,4.3,90,4212,Casual Dining,Hyderabad,2025
Restaurant_1572,No,No,2.8,2814,3960,Buffet,Bangalore,2023
Restaurant_1573,Yes,Yes,2.0,879,3930,Quick Bites,Bangalore,2023
Restaurant_1574,Yes,Yes,4.0,4704,1603,Buffet,Delhi,2025
Restaurant_1575,Yes,No,4.9,816,2190,Café,Mumbai,2024
Restaurant_1576,No,Yes,3.8,1944,1304,Buffet,Kolkata,2024
Restaurant_1577,Yes,Yes,2.4,713,748,Fine Dining,Mumbai,2019
Restaurant_1578,Yes,No,3.0,2533,3648,Quick Bites,Chennai,2023
Restaurant_1579,No,No,4.6,2649,2061,Café,Chennai,2020
Restaurant_1580,No,Yes,2.7,4592,4449,Buffet,Pune,2021
Restaurant_1581,No,No,3.8,3919,770,Quick Bites,Delhi,2019
Restaurant_1582,No,Yes,3.2,4811,1984,Quick Bites,Delhi,2022
Restaurant_1583,Yes,No,2.6,1174,2487,Café,Delhi,2025
Restaurant_1584,No,No,4.4,629,2621,Buffet,Pune,2023
Restaurant_1585,No,No,4.2,3076,4172,Quick Bites,Chennai,2019
Restaurant_1586,Yes,Yes,4.0,4882,1004,Quick Bites,Mumbai,2018
Restaurant_1587,Yes,Yes,2.7,456,998,Casual Dining,Pune,2018
Restaurant_1588,Yes,No,2.3,2347,3475,Quick Bites,Pune,2024
Restaurant_1589,No,No,3.7,218,810,Casual Dining,Mumbai,2025
Restaurant_1590,Yes,No,3.7,2470,2006,Buffet,Delhi,2021
Restaurant_1591,No,Yes,2.6,3452,4438,Buffet,Kolkata,2020
Restaurant_1592,No,No,2.2,2721,3460,Buffet,Mumbai,2021
Restaurant_1593,No,No,2.2,2347,4567,Fine Dining,Chennai,2021
Restaurant_1594,Yes,No,5.0,1301,3571,Buffet,Bangalore,2021
Restaurant_1595,No,No,4.4,2208,2673,Quick Bites,Bangalore,2025
Restaurant_1596,Yes,Yes,4.8,1410,2293,Café,Hyderabad,2021
Restaurant_1597,Yes,Yes,2.6,4960,2342,Casual Dining,Hyderabad,2022
Restaurant_1598,Yes,No,4.9,2665,4201,Fine Dining,Pune,2025
Restaurant_1599,No,Yes,2.4,4022,3280,Buffet,Bangalore,2022
Restaurant_1600,No,Yes,3.5,714,4754,Buffet,Kolkata,2025
Restaurant_1601,No,Yes,4.5,835,1632,Café,Delhi,2024
Restaurant_1602,Yes,No,3.0,1014,2717,Café,Chennai,2019
Restaurant_1603,No,Yes,3.3,3470,3057,Fine Dining,Hyderabad,2018
Restaurant_1604,No,Yes,2.4,386,705,Casual Dining,Kolkata,2021
Restaurant_1605,No,Yes,2.4,982,1296,Buffet,Chennai,2024
Restaurant_1606,No,No,3.9,4223,4379,Fine Dining,Chennai,2019
Restaurant_1607,No,No,4.0,3086,4354,Quick Bites,Delhi,2018
Restaurant_1608,Yes,Yes,4.3,453,1244,Quick Bites,Pune,2023
Restaurant_1609,Yes,Yes,3.7,764,2404,Fine Dining,Bangalore,2020
Restaurant_1610,Yes,No,3.9,3614,4102,Buffet,Delhi,2022
Restaurant_1611,Yes,No,2.0,4745,1552,Fine Dining,Kolkata,2023
Restaurant_1612,No,Yes,2.5,2181,1796,Buffet,Pune,2025
Restaurant_1613,Yes,Yes,5.0,2715,775,Café,Kolkata,2018
Restaurant_1614,No,No,2.2,3475,879,Fine Dining,Pune,2023
Restaurant_1615,Yes,No,4.0,2721,4498,Buffet,Hyderabad,2020
Restaurant_1616,Yes,Yes,2.5,2417,3912,Fine Dining,Kolkata,2024
Restaurant_1617,Yes,No,4.2,632,4028,Fine Dining,Delhi,2018
Restaurant_1618,No,Yes,4.1,1733,1329,Buffet,Pune,2023
Restaurant_1619,No,Yes,2.7,3332,4104,Buffet,Pune,2022
Restaurant_1620,Yes,Yes,2.8,1929,3393,Casual Dining,Chennai,2022
Restaurant_1621,No,No,4.0,928,517,Fine Dining,Chennai,2019
Restaurant_1622,Yes,Yes,3.2,4225,3896,Quick Bites,Mumbai,2023
Restaurant_1623,Yes,Yes,2.6,591,4701,Fine Dining,Kolkata,2021
Restaurant_1624,Yes,No,4.2,3891,3196,Fine Dining,Chennai,2023
Restaurant_1625,No,No,2.5,1696,3794,Buffet,Mumbai,2024
Restaurant_1626,Yes,Yes,4.6,3919,3409,Fine Dining,Hyderabad,2018
Restaurant_1627,Yes,Yes,3.5,2009,2742,Fine Dining,Hyderabad,2018
Restaurant_1628,Yes,No,2.3,2721,878,Quick Bites,Chennai,2024
Restaurant_1629,No,No,4.1,410,2089,Buffet,Kolkata,2023
Restaurant_1630,Yes,No,3.6,3658,1843,Fine Dining,Pune,2024
Restaurant_1631,No,Yes,2.9,2638,1034,Café,Bangalore,2020
Restaurant_1632,Yes,Yes,3.3,1666,2441,Casual Dining,Kolkata,2025
Restaurant_1633,No,Yes,2.9,630,2555,Quick Bites,Delhi,2024
Restaurant_1634,Yes,No,2.8,256,1868,Fine Dining,Hyderabad,2022
Restaurant_1635,Yes,Yes,2.5,3349,2753,Café,Chennai,2024
Restaurant_1636,No,No,3.1,3020,480,Fine Dining,Chennai,2018
Restaurant_1637,No,Yes,2.8,4729,2962,Fine Dining,Pune,2022
Restaurant_1638,Yes,No,4.1,2378,4903,Buffet,Delhi,2018
Restaurant_1639,No,Yes,4.1,4004,4778,Buffet,Pune,2019
Restaurant_1640,Yes,Yes,3.5,1849,1446,Buffet,Delhi,2021
Restaurant_1641,Yes,No,4.3,2913,1972,Café,Bangalore,2018
Restaurant_1642,Yes,No,4.5,4405,2364,Fine Dining,Hyderabad,2022
Restaurant_1643,No,Yes,3.7,4508,391,Casual Dining,Chennai,2019
Restaurant_1644,Yes,No,3.9,3701,3035,Quick Bites,Chennai,2018
Restaurant_1645,No,No,2.8,3851,2865,Buffet,Bangalore,2020
Restaurant_1646,Yes,Yes,4.7,4358,2763,Buffet,Mumbai,2024
Restaurant_1647,No,No,2.1,1402,506,Fine Dining,Hyderabad,2021
Restaurant_1648,No,Yes,3.0,3760,731,Fine Dining,Pune,2018
Restaurant_1649,Yes,Yes,4.2,4265,4417,Café,Bangalore,2019
Restaurant_1650,No,No,2.2,3018,2896,Café,Pune,2020
Restaurant_1651,Yes,No,2.5,4310,4887,Buffet,Kolkata,2023
Restaurant_1652,Yes,Yes,3.8,3348,258,Fine Dining,Chennai,2019
Restaurant_1653,Yes,Yes,3.7,3524,1773,Casual Dining,Pune,2024
Restaurant_1654,Yes,Yes,4.2,4963,1340,Quick Bites,Delhi,2019
Restaurant_1655,Yes,Yes,4.4,769,2010,Fine Dining,Pune,2020
Restaurant_1656,No,Yes,2.4,2778,3398,Fine Dining,Kolkata,2019
Restaurant_1657,Yes,Yes,2.1,3098,3676,Café,Hyderabad,2020
Restaurant_1658,No,No,4.1,2125,4694,Quick Bites,Chennai,2018
Restaurant_1659,No,No,2.9,4238,2762,Buffet,Bangalore,2025
Restaurant_1660,Yes,No,3.9,1733,3052,Fine Dining,Kolkata,2020
Restaurant_1661,No,Yes,2.5,2976,1141,Buffet,Chennai,2020
Restaurant_1662,Yes,No,3.4,439,4823,Fine Dining,Pune,2021
Restaurant_1663,No,Yes,3.5,2365,1974,Buffet,Hyderabad,2020
Restaurant_1664,No,Yes,3.8,2469,1621,Quick Bites,Mumbai,2020
Restaurant_1665,No,No,3.5,4202,635,Café,Hyderabad,2023
Restaurant_1666,Yes,Yes,3.5,1728,1039,Quick Bites,Mumbai,2025
Restaurant_1667,No,Yes,3.0,1275,4201,Casual Dining,Delhi,2018
Restaurant_1668,Yes,Yes,2.2,1318,4655,Café,Hyderabad,2024
Restaurant_1669,No,Yes,2.3,1060,2881,Quick Bites,Chennai,2021
Restaurant_1670,No,Yes,3.3,3483,1850,Casual Dining,Mumbai,2023
Restaurant_1671,No,Yes,3.1,2259,1445,Fine Dining,Bangalore,2022
Restaurant_1672,No,No,3.5,2819,2461,Fine Dining,Chennai,2025
Restaurant_1673,Yes,Yes,2.9,2931,1115,Buffet,Bangalore,2018
Restaurant_1674,Yes,Yes,4.1,4686,2839,Café,Hyderabad,2018
Restaurant_1675,No,Yes,4.6,4051,4089,Fine Dining,Bangalore,2022
Restaurant_1676,No,Yes,2.9,2427,4681,Café,Mumbai,2024
Restaurant_1677,Yes,No,2.6,542,1526,Fine Dining,Chennai,2020
Restaurant_1678,Yes,No,2.3,908,3558,Buffet,Pune,2023
Restaurant_1679,Yes,Yes,3.8,2664,1785,Quick Bites,Kolkata,2019
Restaurant_1680,Yes,Yes,3.3,1479,3568,Buffet,Mumbai,2021
Restaurant_1681,No,Yes,2.6,2930,588,Casual Dining,Mumbai,2019
Restaurant_1682,No,No,4.0,1262,2991,Fine Dining,Pune,2022
Restaurant_1683,Yes,No,2.4,779,3532,Casual Dining,Chennai,2018
Restaurant_1684,Yes,No,3.7,843,903,Casual Dining,Chennai,2024
Restaurant_1685,Yes,No,3.6,2219,3020,Café,Hyderabad,2018
Restaurant_1686,Yes,Yes,4.2,4659,1259,Fine Dining,Bangalore,2021
Restaurant_1687,Yes,No,2.2,3434,4374,Casual Dining,Hyderabad,2018
Restaurant_1688,Yes,No,4.7,1101,1498,Quick Bites,Pune,2018
Restaurant_1689,No,Yes,4.1,1206,1501,Casual Dining,Hyderabad,2021
Restaurant_1690,No,Yes,2.6,3924,873,Quick Bites,Pune,2023
Restaurant_1691,No,No,2.6,1670,2559,Café,Chennai,2023
Restaurant_1692,Yes,No,3.3,4664,4499,Casual Dining,Bangalore,2021
Restaurant_1693,Yes,No,4.5,270,4312,Buffet,Hyderabad,2024
Restaurant_1694,Yes,No,4.5,2274,4771,Café,Mumbai,2022
Restaurant_1695,No,Yes,3.6,4910,3782,Quick Bites,Delhi,2025
Restaurant_1696,Yes,Yes,4.6,1195,1216,Café,Kolkata,2018
Restaurant_1697,Yes,No,2.0,2459,409,Casual Dining,Mumbai,2024
Restaurant_1698,No,No,2.1,3543,698,Fine Dining,Chennai,2018
Restaurant_1699,Yes,No,4.7,4380,628,Fine Dining,Kolkata,2025
Restaurant_1700,No,No,4.3,4311,3839,Quick Bites,Delhi,2022
Restaurant_1701,No,No,3.4,3354,3351,Quick Bites,Delhi,2023
Restaurant_1702,Yes,Yes,4.3,876,2305,Fine Dining,Bangalore,2024
Restaurant_1703,No,Yes,4.9,102,1753,Quick Bites,Kolkata,2020
Restaurant_1704,Yes,Yes,4.3,3188,3406,Café,Bangalore,2020
Restaurant_1705,No,No,4.5,1361,2769,Buffet,Mumbai,2025
Restaurant_1706,Yes,No,4.3,374,2828,Buffet,Pune,2020
Restaurant_1707,No,Yes,2.5,4926,2076,Café,Pune,2023
Restaurant_1708,Yes,Yes,4.5,3728,1267,Buffet,Pune,2025
Restaurant_1709,No,No,2.6,1934,1706,Casual Dining,Kolkata,2023
Restaurant_1710,No,Yes,4.7,3105,3213,Café,Pune,2022
Restaurant_1711,No,No,3.4,2548,1867,Quick Bites,Mumbai,2018
Restaurant_1712,Yes,No,4.0,1306,4788,Café,Bangalore,2022
Restaurant_1713,Yes,Yes,3.5,2286,4900,Fine Dining,Kolkata,2022
Restaurant_1714,No,Yes,2.3,12,4266,Quick Bites,Bangalore,2023
Restaurant_1715,Yes,Yes,2.9,3502,1147,Fine Dining,Kolkata,2025
Restaurant_1716,No,No,5.0,1763,4589,Quick Bites,Bangalore,2025
Restaurant_1717,Yes,No,4.9,920,1371,Buffet,Delhi,2020
Restaurant_1718,No,Yes,3.0,316,371,Café,Bangalore,2019
Restaurant_1719,Yes,No,5.0,4241,4826,Casual Dining,Pune,2018
Restaurant_1720,No,No,4.5,4025,1343,Quick Bites,Delhi,2023
Restaurant_1721,No,No,3.8,1448,2059,Quick Bites,Bangalore,2020
Restaurant_1722,No,Yes,2.1,882,2388,Fine Dining,Kolkata,2024
Restaurant_1723,No,No,4.7,1151,2693,Buffet,Kolkata,2019
Restaurant_1724,Yes,Yes,3.7,675,3777,Fine Dining,Kolkata,2019
Restaurant_1725,No,Yes,4.6,218,388,Fine Dining,Chennai,2023
Restaurant_1726,Yes,No,4.5,961,4276,Buffet,Mumbai,2021
Restaurant_1727,Yes,Yes,4.5,1067,357,Casual Dining,Kolkata,2018
Restaurant_1728,No,No,4.1,4754,2917,Fine Dining,Delhi,2019
Restaurant_1729,Yes,Yes,2.9,4732,2170,Fine Dining,Kolkata,2023
Restaurant_1730,Yes,Yes,3.0,4630,445,Quick Bites,Chennai,2023
Restaurant_1731,Yes,No,2.9,4018,3103,Buffet,Pune,2020
Restaurant_1732,No,Yes,2.1,1878,2995,Café,Delhi,2024
Restaurant_1733,Yes,Yes,3.7,4874,4024,Casual Dining,Chennai,2021
Restaurant_1734,Yes,Yes,4.1,781,2577,Casual Dining,Pune,2018
Restaurant_1735,No,No,4.6,4845,1049,Buffet,Hyderabad,2025
Restaurant_1736,No,No,2.4,4040,2010,Quick Bites,Hyderabad,2022
Restaurant_1737,Yes,Yes,3.6,531,4186,Quick Bites,Delhi,2024
Restaurant_1738,No,Yes,2.0,3365,2326,Buffet,Bangalore,2024
Restaurant_1739,Yes,Yes,2.3,1410,4464,Quick Bites,Mumbai,2020
Restaurant_1740,Yes,No,2.2,3748,3230,Casual Dining,Mumbai,2025
Restaurant_1741,Yes,No,4.2,4353,2507,Casual Dining,Chennai,2019
Restaurant_1742,No,Yes,2.2,3733,3276,Café,Pune,2019
Restaurant_1743,Yes,No,4.1,3257,2544,Buffet,Mumbai,2020
Restaurant_1744,No,No,2.7,1868,819,Fine Dining,Pune,2023
Restaurant_1745,No,No,4.6,4791,3102,Fine Dining,Pune,2019
Restaurant_1746,Yes,No,4.4,4074,2607,Café,Chennai,2021
Restaurant_1747,No,Yes,4.9,4691,4652,Café,Chennai,2018
Restaurant_1748,No,No,4.7,2408,3204,Quick Bites,Chennai,2024
Restaurant_1749,No,No,4.8,152,4114,Café,Mumbai,2024
Restaurant_1750,No,Yes,4.6,2861,2686,Café,Hyderabad,2021
Restaurant_1751,No,Yes,4.1,3479,3602,Fine Dining,Chennai,2025
Restaurant_1752,Yes,No,2.5,3705,3796,Quick Bites,Mumbai,2019
Restaurant_1753,No,No,2.8,727,1877,Café,Chennai,2024
Restaurant_1754,Yes,Yes,2.6,652,4239,Café,Kolkata,2022
Restaurant_1755,Yes,Yes,3.8,3450,1504,Quick Bites,Pune,2025
Restaurant_1756,Yes,Yes,3.5,2558,4293,Buffet,Chennai,2018
Restaurant_1757,Yes,No,4.6,3703,2163,Quick Bites,Delhi,2018
Restaurant_1758,Yes,No,4.9,379,3507,Fine Dining,Pune,2024
Restaurant_1759,Yes,Yes,3.2,3660,1561,Buffet,Pune,2020
Restaurant_1760,No,No,3.5,796,4494,Casual Dining,Chennai,2025
Restaurant_1761,No,Yes,4.9,959,1987,Quick Bites,Hyderabad,2024
Restaurant_1762,No,No,2.8,531,1273,Fine Dining,Bangalore,2020
Restaurant_1763,Yes,Yes,4.4,2953,1365,Buffet,Hyderabad,2024
Restaurant_1764,No,Yes,2.7,364,3799,Quick Bites,Chennai,2022
Restaurant_1765,No,No,4.0,2345,2917,Café,Pune,2025
Restaurant_1766,No,No,2.8,1492,3353,Quick Bites,Delhi,2023
Restaurant_1767,Yes,No,4.7,1657,4326,Casual Dining,Pune,2018
Restaurant_1768,No,No,3.7,3055,3255,Quick Bites,Hyderabad,2024
Restaurant_1769,Yes,No,2.6,4641,859,Buffet,Delhi,2022
Restaurant_1770,No,No,2.7,2225,4842,Buffet,Mumbai,2020
Restaurant_1771,Yes,Yes,3.5,4726,2782,Quick Bites,Kolkata,2020
Restaurant_1772,Yes,No,4.9,437,1329,Buffet,Pune,2018
Restaurant_1773,Yes,Yes,4.3,2547,2474,Café,Chennai,2021
Restaurant_1774,No,Yes,3.5,554,4666,Quick Bites,Mumbai,2024
Restaurant_1775,No,No,3.0,2774,1668,Café,Kolkata,2025
Restaurant_1776,Yes,Yes,3.6,4929,2302,Café,Chennai,2019
Restaurant_1777,No,Yes,4.2,3775,3466,Fine Dining,Bangalore,2020
Restaurant_1778,Yes,No,4.4,668,2671,Quick Bites,Chennai,2025
Restaurant_1779,Yes,No,3.0,2837,1351,Buffet,Delhi,2025
Restaurant_1780,No,No,4.2,2068,292,Café,Delhi,2023
Restaurant_1781,No,Yes,4.0,3337,2766,Fine Dining,Bangalore,2025
Restaurant_1782,No,No,4.9,740,1481,Quick Bites,Mumbai,2025
Restaurant_1783,Yes,No,4.8,1842,3100,Quick Bites,Kolkata,2023
Restaurant_1784,Yes,No,4.4,418,2999,Casual Dining,Chennai,2020
Restaurant_1785,No,No,4.2,4189,3377,Casual Dining,Delhi,2025
Restaurant_1786,Yes,Yes,2.8,3257,4711,Café,Mumbai,2021
Restaurant_1787,No,No,4.5,4812,2804,Casual Dining,Bangalore,2021
Restaurant_1788,Yes,Yes,3.3,143,4081,Café,Hyderabad,2022
Restaurant_1789,No,No,2.8,4893,2613,Buffet,Pune,2023
Restaurant_1790,No,Yes,3.2,4969,1744,Café,Hyderabad,2022
Restaurant_1791,Yes,Yes,4.5,676,3730,Casual Dining,Hyderabad,2023
Restaurant_1792,No,Yes,2.4,286,2846,Buffet,Delhi,2024
Restaurant_1793,No,No,3.4,3317,4984,Casual Dining,Bangalore,2024
Restaurant_1794,Yes,Yes,3.5,891,2258,Café,Chennai,2025
Restaurant_1795,No,No,2.1,2070,4714,Fine Dining,Hyderabad,2019
Restaurant_1796,Yes,No,2.6,2092,1345,Quick Bites,Hyderabad,2024
Restaurant_1797,No,No,4.5,1247,1110,Casual Dining,Kolkata,2019
Restaurant_1798,Yes,No,4.5,2462,3506,Café,Delhi,2024
Restaurant_1799,No,No,2.9,168,1766,Buffet,Delhi,2018
Restaurant_1800,No,Yes,4.6,2606,2595,Casual Dining,Chennai,2024
Restaurant_1801,No,No,4.3,3825,3205,Casual Dining,Pune,2022
Restaurant_1802,No,Yes,3.3,4384,4707,Quick Bites,Mumbai,2020
Restaurant_1803,Yes,Yes,4.2,2536,4448,Café,Kolkata,2025
Restaurant_1804,Yes,Yes,4.9,120,291,Fine Dining,Delhi,2022
Restaurant_1805,Yes,Yes,3.4,551,4192,Buffet,Kolkata,2020
Restaurant_1806,Yes,Yes,2.7,1148,530,Café,Delhi,2021
Restaurant_1807,Yes,Yes,4.8,3293,1154,Buffet,Kolkata,2022
Restaurant_1808,Yes,Yes,3.8,3620,3980,Casual Dining,Bangalore,2021
Restaurant_1809,Yes,No,2.3,4465,2801,Quick Bites,Hyderabad,2019
Restaurant_1810,No,Yes,3.7,3567,3177,Quick Bites,Delhi,2019
